module,source_set,api,source,line,android,desktop,composable,required_parameters,state_parameters,callbacks_or_builders,compose_slots,all_parameters_with_defaults
cupertino,commonMain,SectionScope.SectionDatePicker,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionScope.kt,218,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,state: CupertinoDatePickerState; expanded : Boolean; onExpandedChange : (Boolean) -> Unit; picker : @Composable () -> Unit; title: @Composable () -> Unit,state: CupertinoDatePickerState,onExpandedChange : (Boolean) -> Unit,"leadingContent: @Composable () -> Unit = {}; button : @Composable (         buttonModifier : Modifier,         titleModifier: Modifier,         text : String     ) -> Unit = { buttonModifier, titleModifier, text ->         CupertinoSectionDefaults.PickerButton(             modifier = buttonModifier,             containerColor = buttonColor,             expanded = expanded,             title = {                 CupertinoText(                     text = text,                     modifier = titleModifier                 )             }         )     }; picker : @Composable () -> Unit; title: @Composable () -> Unit","state: CupertinoDatePickerState; expanded : Boolean; modifier: Modifier = Modifier; onExpandedChange : (Boolean) -> Unit; enabled: Boolean = true; leadingContent: @Composable () -> Unit = {}; buttonColor : Color = Color.Unspecified; button : @Composable (         buttonModifier : Modifier,         titleModifier: Modifier,         text : String     ) -> Unit = { buttonModifier, titleModifier, text ->         CupertinoSectionDefaults.PickerButton(             modifier = buttonModifier,             containerColor = buttonColor,             expanded = expanded,             title = {                 CupertinoText(                     text = text,                     modifier = titleModifier                 )             }         )     }; picker : @Composable () -> Unit; title: @Composable () -> Unit"
cupertino,commonMain,SectionScope.SectionTimePicker,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionScope.kt,276,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,state: CupertinoTimePickerState; expanded: Boolean; onExpandedChange: (Boolean) -> Unit; picker : @Composable () -> Unit; title: @Composable () -> Unit,state: CupertinoTimePickerState,onExpandedChange: (Boolean) -> Unit,"leadingContent: @Composable () -> Unit = {}; button: @Composable (buttonModifier: Modifier, titleModifier: Modifier, text: String) -> Unit =         { buttonModifier, titleModifier, text ->             CupertinoSectionDefaults.PickerButton(                 modifier = buttonModifier,                 containerColor = buttonColor,                 expanded = expanded,                 title = {                     CupertinoText(                         text = text,                         modifier = titleModifier                     )                 }             )         }; picker : @Composable () -> Unit; title: @Composable () -> Unit","state: CupertinoTimePickerState; expanded: Boolean; onExpandedChange: (Boolean) -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; buttonColor : Color = Color.Unspecified; leadingContent: @Composable () -> Unit = {}; button: @Composable (buttonModifier: Modifier, titleModifier: Modifier, text: String) -> Unit =         { buttonModifier, titleModifier, text ->             CupertinoSectionDefaults.PickerButton(                 modifier = buttonModifier,                 containerColor = buttonColor,                 expanded = expanded,                 title = {                     CupertinoText(                         text = text,                         modifier = titleModifier                     )                 }             )         }; picker : @Composable () -> Unit; title: @Composable () -> Unit"
cupertino,commonMain,SectionScope.SectionTextField,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionScope.kt,325,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,value: String; onValueChange: (String) -> Unit,,onValueChange: (String) -> Unit,"placeholder: @Composable (() -> Unit)? = null; trailingIcon: @Composable ((InteractionSource) -> Unit)? = {         val focused by it.collectIsFocusedAsState()          val updatedValueChange by rememberUpdatedState(onValueChange)          CupertinoSectionDefaults.TextFieldClearButton(             visible = focused && value.isNotEmpty(),             onClick = {                 updatedValueChange.invoke("""")             }         )     }","value: String; onValueChange: (String) -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; readOnly: Boolean = false; textStyle: TextStyle? = null; placeholder: @Composable (() -> Unit)? = null; trailingIcon: @Composable ((InteractionSource) -> Unit)? = {         val focused by it.collectIsFocusedAsState()          val updatedValueChange by rememberUpdatedState(onValueChange)          CupertinoSectionDefaults.TextFieldClearButton(             visible = focused && value.isNotEmpty(),             onClick = {                 updatedValueChange.invoke("""")             }         )     }; visualTransformation: VisualTransformation = VisualTransformation.None; keyboardOptions: KeyboardOptions = KeyboardOptions.Default; keyboardActions: KeyboardActions = KeyboardActions.Default; singleLine: Boolean = false; maxLines: Int = if (singleLine) 1 else Int.MAX_VALUE; minLines: Int = 1; interactionSource: MutableInteractionSource? = null; colors: CupertinoTextFieldColors? = null"
cupertino,commonMain,rememberSectionState,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionState.kt,15,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,initiallyCollapsed: Boolean = false; canCollapse: Boolean = true
cupertino,commonMain,SectionState.toggle,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionState.kt,40,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino,commonMain,SectionState.collapse,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionState.kt,46,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino,commonMain,SectionState.expand,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionState.kt,50,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino,commonMain,SectionState.Companion.Saver,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionState.kt,55,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino,commonMain,ProvideSectionStyle,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionStyle.kt,50,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,style: SectionStyle; content : @Composable () -> Unit,,,content : @Composable () -> Unit,style: SectionStyle; content : @Composable () -> Unit
cupertino,commonMain,String.sectionTitle,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionStyle.kt,58,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,style: SectionStyle = LocalSectionStyle.current
cupertino,commonMain,Modifier.sectionContainerBackground,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionStyle.kt,65,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,style: SectionStyle? = null
cupertino,commonMain,CupertinoTheme,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/theme/CupertinoTheme.kt,36,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content : @Composable () -> Unit,,,content : @Composable () -> Unit,colorScheme: ColorScheme = if (isSystemInDarkTheme())         darkColorScheme() else lightColorScheme(); shapes: Shapes = Shapes(); typography: Typography = Typography(); content : @Composable () -> Unit
cupertino-adaptive,commonMain,AdaptationScope.cupertino,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Adaptation.kt,45,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,block: @Composable C.() -> Unit,,,block: @Composable C.() -> Unit,block: @Composable C.() -> Unit
cupertino-adaptive,commonMain,AdaptationScope.material,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Adaptation.kt,52,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,block: @Composable M.() -> Unit,,,block: @Composable M.() -> Unit,block: @Composable M.() -> Unit
cupertino-adaptive,commonMain,Adaptation.cupertino,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Adaptation.kt,65,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,block: @Composable C.() -> Unit,,,block: @Composable C.() -> Unit,block: @Composable C.() -> Unit
cupertino-adaptive,commonMain,Adaptation.material,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/Adaptation.kt,69,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,block: @Composable M.() -> Unit,,,block: @Composable M.() -> Unit,block: @Composable M.() -> Unit
cupertino-adaptive,commonMain,AdaptiveAlertDialog,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveAlertDialog.kt,47,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onDismissRequest: () -> Unit; title: @Composable () -> Unit; buttons: AlertDialogActionsScope.() -> Unit,,"onDismissRequest: () -> Unit; adaptation : AdaptationScope<CupertinoAlertAdaptation, MaterialAlertAdaptation>.() -> Unit = {}; buttons: AlertDialogActionsScope.() -> Unit",title: @Composable () -> Unit; message: (@Composable () -> Unit)? = null,"onDismissRequest: () -> Unit; title: @Composable () -> Unit; message: (@Composable () -> Unit)? = null; properties: DialogProperties = DialogProperties(); adaptation : AdaptationScope<CupertinoAlertAdaptation, MaterialAlertAdaptation>.() -> Unit = {}; buttons: AlertDialogActionsScope.() -> Unit"
cupertino-adaptive,commonMain,AdaptiveAlertDialogNative,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveAlertDialogNative.kt,43,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onDismissRequest: () -> Unit; title: String; message: String; buttons: NativeAlertDialogActionsScope.() -> Unit,,"onDismissRequest: () -> Unit; adaptation : AdaptationScope<CupertinoAlertAdaptationNative, MaterialAlertAdaptationNative>.() -> Unit = {}; buttons: NativeAlertDialogActionsScope.() -> Unit",,"onDismissRequest: () -> Unit; title: String; message: String; properties: DialogProperties = DialogProperties(); adaptation : AdaptationScope<CupertinoAlertAdaptationNative, MaterialAlertAdaptationNative>.() -> Unit = {}; buttons: NativeAlertDialogActionsScope.() -> Unit"
cupertino-adaptive,commonMain,AdaptiveButton,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveButton.kt,54,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; content: @Composable() (RowScope.() -> Unit),,"onClick: () -> Unit; adaptation: AdaptationScope<CupertinoButtonAdaptation, MaterialButtonAdaptation>.() -> Unit = {}",content: @Composable() (RowScope.() -> Unit),"onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; border: BorderStroke? = null; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation: AdaptationScope<CupertinoButtonAdaptation, MaterialButtonAdaptation>.() -> Unit = {}; content: @Composable() (RowScope.() -> Unit)"
cupertino-adaptive,commonMain,AdaptiveTextButton,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveButton.kt,105,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; content: @Composable() (RowScope.() -> Unit),,"onClick: () -> Unit; adaptation: AdaptationScope<CupertinoButtonAdaptation, MaterialButtonAdaptation>.() -> Unit = {}",content: @Composable() (RowScope.() -> Unit),"onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; border: BorderStroke? = null; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation: AdaptationScope<CupertinoButtonAdaptation, MaterialButtonAdaptation>.() -> Unit = {}; content: @Composable() (RowScope.() -> Unit)"
cupertino-adaptive,commonMain,AdaptiveTonalButton,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveButton.kt,156,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; content: @Composable() (RowScope.() -> Unit),,"onClick: () -> Unit; adaptation: AdaptationScope<CupertinoButtonAdaptation, MaterialButtonAdaptation>.() -> Unit = {}",content: @Composable() (RowScope.() -> Unit),"onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; border: BorderStroke? = null; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation: AdaptationScope<CupertinoButtonAdaptation, MaterialButtonAdaptation>.() -> Unit = {}; content: @Composable() (RowScope.() -> Unit)"
cupertino-adaptive,commonMain,AdaptiveCheckbox,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveCheckbox.kt,23,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,checked: Boolean; onCheckedChange: ((Boolean) -> Unit)?,,"onCheckedChange: ((Boolean) -> Unit)?; adaptation : AdaptationScope<CupertinoCheckBoxAdaptation,MaterialCheckBoxAdaptation>.() -> Unit = {}",,"checked: Boolean; onCheckedChange: ((Boolean) -> Unit)?; modifier: Modifier = Modifier; enabled: Boolean = true; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation : AdaptationScope<CupertinoCheckBoxAdaptation,MaterialCheckBoxAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveTriStateCheckbox,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveCheckbox.kt,59,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,state: ToggleableState; onClick: (() -> Unit)?,state: ToggleableState,"onClick: (() -> Unit)?; adaptation : AdaptationScope<CupertinoCheckBoxAdaptation,MaterialCheckBoxAdaptation>.() -> Unit = {}",,"state: ToggleableState; onClick: (() -> Unit)?; modifier: Modifier = Modifier; enabled: Boolean = true; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation : AdaptationScope<CupertinoCheckBoxAdaptation,MaterialCheckBoxAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveDatePicker,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveDatePicker.kt,57,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,state : CupertinoDatePickerState,state : CupertinoDatePickerState,"adaptation: AdaptationScope<CupertinoDatePickerAdaptation, MaterialDatePickerAdaptation>. () -> Unit = {}",,"state : CupertinoDatePickerState; modifier: Modifier = Modifier; adaptation: AdaptationScope<CupertinoDatePickerAdaptation, MaterialDatePickerAdaptation>. () -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveDivider,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveDivider.kt,45,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,"adaptation: AdaptationScope<DividerAdaptation,DividerAdaptation>.() -> Unit = {}",,"modifier: Modifier = Modifier; adaptation: AdaptationScope<DividerAdaptation,DividerAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveHorizontalDivider,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveDivider.kt,53,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,"adaptation: AdaptationScope<DividerAdaptation,DividerAdaptation>.() -> Unit = {}",,"modifier: Modifier = Modifier; adaptation: AdaptationScope<DividerAdaptation,DividerAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveVerticalDivider,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveDivider.kt,81,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,"adaptation: AdaptationScope<DividerAdaptation,DividerAdaptation>.() -> Unit = {}",,"modifier: Modifier = Modifier; adaptation: AdaptationScope<DividerAdaptation,DividerAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveIconButton,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveIconButton.kt,40,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; content: @Composable (() -> Unit),,"onClick: () -> Unit; adaptation: AdaptationScope<CupertinoIconButtonAdaptation, MaterialIconButtonAdaptation>.() -> Unit = {}",content: @Composable (() -> Unit),"onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation: AdaptationScope<CupertinoIconButtonAdaptation, MaterialIconButtonAdaptation>.() -> Unit = {}; content: @Composable (() -> Unit)"
cupertino-adaptive,commonMain,AdaptiveFilledIconButton,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveIconButton.kt,78,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; content: @Composable (() -> Unit),,"onClick: () -> Unit; adaptation: AdaptationScope<CupertinoIconButtonAdaptation, MaterialIconButtonAdaptation>.() -> Unit = {}",content: @Composable (() -> Unit),"onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation: AdaptationScope<CupertinoIconButtonAdaptation, MaterialIconButtonAdaptation>.() -> Unit = {}; content: @Composable (() -> Unit)"
cupertino-adaptive,commonMain,AdaptiveNavigationBar,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveNavigationBar.kt,48,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content: @Composable RowScope.() -> Unit,,"adaptation: AdaptationScope<CupertinoNavigationBarAdaptation, MaterialNavigationBarAdaptation>.() -> Unit = {}",content: @Composable RowScope.() -> Unit,"modifier: Modifier = Modifier; windowInsets: WindowInsets = NavigationBarDefaults.windowInsets; adaptation: AdaptationScope<CupertinoNavigationBarAdaptation, MaterialNavigationBarAdaptation>.() -> Unit = {}; content: @Composable RowScope.() -> Unit"
cupertino-adaptive,commonMain,RowScope.AdaptiveNavigationBarItem,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveNavigationBar.kt,85,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,selected: Boolean; onClick: () -> Unit; icon: @Composable () -> Unit,,"onClick: () -> Unit; adaptation: AdaptationScope<CupertinoNavigationBarItemAdaptation, MaterialNavigationBarItemAdaptation>.() -> Unit = {}",icon: @Composable () -> Unit; label: @Composable (() -> Unit)? = null,"selected: Boolean; onClick: () -> Unit; icon: @Composable () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; label: @Composable (() -> Unit)? = null; alwaysShowLabel: Boolean = true; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation: AdaptationScope<CupertinoNavigationBarItemAdaptation, MaterialNavigationBarItemAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveCircularProgressIndicator,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveProgressIndicator.kt,44,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,"adaptationScope: AdaptationScope<         CupertinoCircularProgressIndicatorAdaptation,         MaterialCircularProgressIndicatorAdaptation     >.() -> Unit = {}",,"modifier: Modifier = Modifier; adaptationScope: AdaptationScope<         CupertinoCircularProgressIndicatorAdaptation,         MaterialCircularProgressIndicatorAdaptation     >.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveScaffold,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveScaffold.kt,45,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content: @Composable (PaddingValues) -> Unit,,"adaptation : AdaptationScope<ScaffoldAdaptation,ScaffoldAdaptation>.() -> Unit = {}",topBar: @Composable () -> Unit = {}; bottomBar: @Composable () -> Unit = {}; snackbarHost: @Composable () -> Unit = {}; floatingActionButton: @Composable () -> Unit = {}; content: @Composable (PaddingValues) -> Unit,"modifier: Modifier = Modifier; topBar: @Composable () -> Unit = {}; bottomBar: @Composable () -> Unit = {}; snackbarHost: @Composable () -> Unit = {}; floatingActionButton: @Composable () -> Unit = {}; floatingActionButtonPosition: FabPosition = FabPosition.End; contentWindowInsets: WindowInsets = CupertinoScaffoldDefaults.contentWindowInsets; adaptation : AdaptationScope<ScaffoldAdaptation,ScaffoldAdaptation>.() -> Unit = {}; content: @Composable (PaddingValues) -> Unit"
cupertino-adaptive,commonMain,AdaptiveScaffold,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveScaffold.kt,98,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content: @Composable (PaddingValues) -> Unit,,,topBar: @Composable () -> Unit = {}; bottomBar: @Composable () -> Unit = {}; snackbarHost: @Composable () -> Unit = {}; floatingActionButton: @Composable () -> Unit = {}; content: @Composable (PaddingValues) -> Unit,modifier: Modifier = Modifier; topBar: @Composable () -> Unit = {}; bottomBar: @Composable () -> Unit = {}; snackbarHost: @Composable () -> Unit = {}; floatingActionButton: @Composable () -> Unit = {}; floatingActionButtonPosition: FabPosition = FabPosition.End; containerColor: Color = Color.Unspecified; contentColor: Color = Color.Unspecified; contentWindowInsets: WindowInsets = CupertinoScaffoldDefaults.contentWindowInsets; content: @Composable (PaddingValues) -> Unit
cupertino-adaptive,commonMain,AdaptiveSlider,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveSlider.kt,66,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,value: Float; onValueChange: (Float) -> Unit,,"onValueChange: (Float) -> Unit; onValueChangeFinished: (() -> Unit)? = null; adaptation : AdaptationScope<CupertinoSliderAdaptation, MaterialSliderAdaptation>.() -> Unit = {}",,"value: Float; onValueChange: (Float) -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; valueRange: ClosedFloatingPointRange<Float> = 0f..1f; steps: Int = 0; onValueChangeFinished: (() -> Unit)? = null; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation : AdaptationScope<CupertinoSliderAdaptation, MaterialSliderAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveRangeSlider,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveSlider.kt,134,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,value: ClosedFloatingPointRange<Float>; onValueChange: (ClosedFloatingPointRange<Float>) -> Unit,,"onValueChange: (ClosedFloatingPointRange<Float>) -> Unit; onValueChangeFinished: (() -> Unit)? = null; adaptation : AdaptationScope<CupertinoSliderAdaptation, MaterialSliderAdaptation>.() -> Unit = {}",,"value: ClosedFloatingPointRange<Float>; onValueChange: (ClosedFloatingPointRange<Float>) -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; valueRange: ClosedFloatingPointRange<Float> = 0f..1f; steps: Int = 0; onValueChangeFinished: (() -> Unit)? = null; adaptation : AdaptationScope<CupertinoSliderAdaptation, MaterialSliderAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveSurface,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveSurface.kt,36,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content: @Composable () -> Unit,,,content: @Composable () -> Unit,modifier: Modifier = Modifier; shape: Shape = RectangleShape; color: Color = Color.Unspecified; contentColor: Color = Color.Unspecified; shadowElevation : Dp = 0.dp; content: @Composable () -> Unit
cupertino-adaptive,commonMain,AdaptiveSwitch,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveSwitch.kt,54,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,checked: Boolean; onCheckedChange: (Boolean) -> Unit,,"onCheckedChange: (Boolean) -> Unit; adaptation: AdaptationScope<CupertinoSwitchAdaptation, MaterialSwitchAdaptation>.() -> Unit = {}",thumbContent: @Composable (() -> Unit)? = null,"checked: Boolean; onCheckedChange: (Boolean) -> Unit; modifier: Modifier = Modifier; thumbContent: @Composable (() -> Unit)? = null; enabled: Boolean = true; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; adaptation: AdaptationScope<CupertinoSwitchAdaptation, MaterialSwitchAdaptation>.() -> Unit = {}"
cupertino-adaptive,commonMain,AdaptiveTheme,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTheme.kt,64,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content: @Composable () -> Unit,,,content: @Composable () -> Unit,target: Theme = DefaultTheme; material: MaterialThemeSpec = MaterialThemeSpec.Default(); cupertino: CupertinoThemeSpec = CupertinoThemeSpec.Default(); content: @Composable () -> Unit
cupertino-adaptive,commonMain,AdaptiveTheme,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTheme.kt,134,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content: @Composable () -> Unit,,,material: @Composable (content: @Composable () -> Unit) -> Unit = {         MaterialTheme(content = it)     }; cupertino: @Composable (content: @Composable () -> Unit) -> Unit = {         CupertinoTheme(content = it)     }; content: @Composable () -> Unit,target: Theme = DefaultTheme; material: @Composable (content: @Composable () -> Unit) -> Unit = {         MaterialTheme(content = it)     }; cupertino: @Composable (content: @Composable () -> Unit) -> Unit = {         CupertinoTheme(content = it)     }; content: @Composable () -> Unit
cupertino-adaptive,commonMain,MaterialThemeSpec.copy,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTheme.kt,172,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,colorScheme: MaterialColorScheme = this.colorScheme; shapes: MaterialShapes = this.shapes; typography: MaterialTypography = this.typography
cupertino-adaptive,commonMain,MaterialThemeSpec.toString,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTheme.kt,182,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino-adaptive,commonMain,MaterialThemeSpec.Companion.Default,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTheme.kt,188,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,colorScheme: MaterialColorScheme = MaterialTheme.colorScheme; shapes: MaterialShapes = MaterialTheme.shapes; typography: MaterialTypography = MaterialTheme.typography
cupertino-adaptive,commonMain,CupertinoThemeSpec.copy,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTheme.kt,203,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,colorScheme : CupertinoColorScheme = this.colorScheme; shapes : CupertinoShapes = this.shapes; typography : CupertinoTypography = this.typography
cupertino-adaptive,commonMain,CupertinoThemeSpec.toString,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTheme.kt,213,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino-adaptive,commonMain,CupertinoThemeSpec.Companion.Default,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTheme.kt,218,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,colorScheme: CupertinoColorScheme = CupertinoTheme.colorScheme; shapes: CupertinoShapes = CupertinoTheme.shapes; typography: CupertinoTypography = CupertinoTheme.typography
cupertino-adaptive,commonMain,AdaptiveTopAppBar,cupertino-adaptive/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/adaptive/AdaptiveTopAppBar.kt,43,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,title: @Composable () -> Unit,,"adaptation: AdaptationScope<CupertinoTopAppBarAdaptation, MaterialTopAppBarAdaptation>.() -> Unit = {}",title: @Composable () -> Unit; navigationIcon: @Composable () -> Unit = {}; actions: @Composable (RowScope.() -> Unit) = {},"title: @Composable () -> Unit; modifier: Modifier = Modifier; navigationIcon: @Composable () -> Unit = {}; actions: @Composable (RowScope.() -> Unit) = {}; windowInsets: WindowInsets = CupertinoTopAppBarDefaults.windowInsets; adaptation: AdaptationScope<CupertinoTopAppBarAdaptation, MaterialTopAppBarAdaptation>.() -> Unit = {}"
